,linkedin_job_url_cleaned,company_name,company_url,job_title,job_location,posted_date
70,https://in.linkedin.com/jobs/view/master-data-analyst-at-advanced-sterilization-products-3657432046,Advanced Sterilization Products,https://www.linkedin.com/company/advancedsterilizationproducts?trk=public_jobs_jserp-result_job-search-card-subtitle,Master Data Analyst,Mumbai_Maharashtra_India,2023-08-10
71,https://in.linkedin.com/jobs/view/data-analyst-mumbai-at-mnr-solutions-pvt-ltd-3671970792,MNR Solutions Pvt. Ltd.,https://in.linkedin.com/company/mnr-solutions-pvt--ltd?trk=public_jobs_jserp-result_job-search-card-subtitle,Data Analyst- Mumbai,Mumbai_Maharashtra_India,2023-07-21
72,https://in.linkedin.com/jobs/view/digital-analytics-at-randstad-india-3498082970,Randstad India,https://in.linkedin.com/company/randstad-india?trk=public_jobs_jserp-result_job-search-card-subtitle,Digital Analytics,Mumbai_Maharashtra_India,2023-02-25
73,https://in.linkedin.com/jobs/view/data-analyst-at-mnr-solutions-pvt-ltd-3684618989,MNR Solutions Pvt. Ltd.,https://in.linkedin.com/company/mnr-solutions-pvt--ltd?trk=public_jobs_jserp-result_job-search-card-subtitle,Data Analyst,Mumbai_Maharashtra_India,2023-07-21
74,https://de.linkedin.com/jobs/view/data-analyst-f-m-d-at-talentsconnect-ag-3586236929,talentsconnect AG,https://de.linkedin.com/company/talentsconnect-ag?trk=public_jobs_jserp-result_job-search-card-subtitle,Data Analyst (f/m/d),Cologne_North Rhine-Westphalia_Germany,2023-03-31
75,https://de.linkedin.com/jobs/view/data-analyst-m-w-d-at-eplan-3693617876,EPLAN,https://de.linkedin.com/company/eplan-software-service?trk=public_jobs_jserp-result_job-search-card-subtitle,Data Analyst (m/w/d),Langenfeld_North Rhine-Westphalia_Germany,2023-08-05
76,https://de.linkedin.com/jobs/view/junior-data-analyst-m-w-d-at-deichmann-3562429561,Deichmann,https://de.linkedin.com/company/deichmann?trk=public_jobs_jserp-result_job-search-card-subtitle,(Junior) Data Analyst (m/w/d),Essen_North Rhine-Westphalia_Germany,2023-03-18
77,https://de.linkedin.com/jobs/view/data-analyst-m-w-d-at-eplan-3693621449,EPLAN,https://de.linkedin.com/company/eplan-software-service?trk=public_jobs_jserp-result_job-search-card-subtitle,Data Analyst (m/w/d),Langenfeld_North Rhine-Westphalia_Germany,2023-08-05
78,https://de.linkedin.com/jobs/view/data-analyst-m-w-d-at-eplan-3693621447,EPLAN,https://de.linkedin.com/company/eplan-software-service?trk=public_jobs_jserp-result_job-search-card-subtitle,Data Analyst (m/w/d),Langenfeld_North Rhine-Westphalia_Germany,2023-08-05
79,https://de.linkedin.com/jobs/view/senior-data-analyst-m-w-d-digital-health-at-betterdoc-3688896781,BetterDoc,https://de.linkedin.com/company/betterdoc-gmbh?trk=public_jobs_jserp-result_job-search-card-subtitle,Senior Data Analyst (m/w/d) Digital Health,Cologne_North Rhine-Westphalia_Germany,2023-08-11
80,https://de.linkedin.com/jobs/view/data-analyst-m-w-d-at-computer-futures-3667660922,Computer Futures,https://uk.linkedin.com/company/computerfutures?trk=public_jobs_jserp-result_job-search-card-subtitle,Data Analyst (m/w/d),Dortmund_North Rhine-Westphalia_Germany,2023-07-17
81,https://de.linkedin.com/jobs/view/data-analyst-w-m-div-at-infineon-technologies-3666792157,Infineon Technologies,https://de.linkedin.com/company/infineon-technologies?trk=public_jobs_jserp-result_job-search-card-subtitle,Data Analyst (w/m/div),Warstein_North Rhine-Westphalia_Germany,2023-08-09
82,https://de.linkedin.com/jobs/view/junior-business-intelligence-analyst-m-f-x-at-konfetti-3686573124,konfetti,https://de.linkedin.com/company/gokonfetti?trk=public_jobs_jserp-result_job-search-card-subtitle,(Junior-) Business Intelligence Analyst (m/f/x),Cologne_North Rhine-Westphalia_Germany,2023-08-07
83,https://de.linkedin.com/jobs/view/data-analyst-m-w-d-at-aldi-s%C3%BCd-3680560678,ALDI SUD,https://de.linkedin.com/company/aldi-sued?trk=public_jobs_jserp-result_job-search-card-subtitle,Data Analyst (m/w/d),Mulheim an der Ruhr_North Rhine-Westphalia_Germany,2023-07-05
84,https://de.linkedin.com/jobs/view/data-engineer-m-w-d-at-apriori-business-solutions-ag-3668440146,APRIORI - business solutions AG,https://de.linkedin.com/company/apriori---business-solutions-ag?trk=public_jobs_jserp-result_job-search-card-subtitle,Data Engineer (m/w/d),Lunen_North Rhine-Westphalia_Germany,2023-07-19
85,https://de.linkedin.com/jobs/view/data-analyst-m-w-d-at-randstad-deutschland-3685845735,Randstad Deutschland,https://de.linkedin.com/company/randstad-deutschland?trk=public_jobs_jserp-result_job-search-card-subtitle,Data Analyst (m/w/d),Cologne_North Rhine-Westphalia_Germany,2023-08-10
